id,name,category,serving_weight,serving_desc,emissions_per_serving,emissions_category_letter,emissions_category_description,carbon_label_url,preservation_methods,food_image_url,expiration_day
c4bd7473-436d-43e9-a844-5443ca5c198d,sour cream,Dairy and alternatives,60,About 2 tablespoons,2.5,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
2902eff8-c1f9-400a-8929-742d41a9747b,soy milk,Dairy and alternatives,200,small glass,0.78202,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
c6320219-c0a2-4166-bb04-9ba51a204776,stilton,Dairy and alternatives,30,About the size of two thumbs,7.41667,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
279fce33-87fd-4609-9996-39f7b823d845,vegan cheese,Dairy and alternatives,30,About the size of two thumbs,2.718843917,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
b605c431-540a-4d33-9f22-4fd3231135b9,whipping cream,Dairy and alternatives,150,half tub,3.72404,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
00273dd8-a04e-4337-903e-05b7553bf84f,yogurt,Dairy and alternatives,120,About 4 tablespoons,2.20007,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,https://target.scene7.com/is/image/Target/GUEST_a2472177-e787-4a45-9a09-fae64c05a9bb?wid=488&hei=488&fmt=pjpeg,20
fad98dd1-d2dc-440a-bfb7-97eabd3503a7,americano,Drinks,120,Small Americano,0.7057,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
96e67bec-1e66-441b-b1cc-4c69093ae814,apple juice,Drinks,150,small glass,2.44,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
e9083d93-25da-48d1-82e2-56a5411fcb3c,beer,Drinks,400,one glass,0.767825,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
d050cb9b-ae88-4ef0-9e12-03bcac37e037,beer bottle,Drinks,500,one bottle,0.876,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
aa37416f-a684-44fa-b40a-c8ac9608a588,beer can,Drinks,330,one can,0.65965,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
232bd29d-90b7-45e3-a40f-dc94932dfa3a,black instant coffee,Drinks,400,one mug,0.7057,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
94753421-dab1-430b-9da5-d816ba8b5697,black tea,Drinks,400,one mug,0.60516,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
c5e25aa6-a6d2-4ff6-89b1-122d6cbdfd69,bottled water,Drinks,500,one bottle,0.31522,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
c1a2a715-d26e-444d-9bb1-878d70d0065d,brandy,Drinks,50,two 25ml shots,2.3203,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
62c49db6-b311-45e6-997f-210f622bc1c6,cappuccino,Drinks,140,Small Cappuccino,1.6127,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
bb8162ef-0d62-4ee6-921b-f89163c6e752,cider,Drinks,400,one glass,0.767825,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
fdbb8076-6178-40fd-b418-ed33c2559d7c,cider bottle,Drinks,500,one bottle,0.876,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
447a66ca-1253-4b63-9b90-1177e085d341,cider can,Drinks,330,one can,0.65965,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
3f5e71be-fbe4-458b-a497-318b259d65bb,espresso,Drinks,30,One shot of espresso,0.7057,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
1ae094db-6a46-418b-a7df-66c0b112a655,flat white,Drinks,160,Small Flat White,1.6127,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
c9709a83-2a26-43f3-af34-b78cfe8ff908,fruit cordial,Drinks,50,cordial for medium glass,1.9271,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
13bc8847-4a9a-4511-bd61-dd0747f63e80,fruit juice,Drinks,150,small glass,1.71099,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
19b76067-de1f-47d0-a6c8-739ae3c77d50,fruit tea,Drinks,400,one mug,0.60516,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
d34df20d-dffb-49be-af7d-4dd5b16d5eff,grapefruit juice,Drinks,150,small glass,2.06,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
76259e9b-40f0-4a40-85ef-e50a1b017f3f,green tea,Drinks,400,one mug,0.60516,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
92a52ea7-f6cb-404b-a5dc-24333b4e6190,herbal tea,Drinks,400,one mug,0.60516,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
1b98bb01-1340-4c7f-a07e-5fb35f12f7bd,hot chocolate,Drinks,400,one mug,1.406645,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
a4860905-dc2e-4ae3-9379-f87c16ef5c59,hot chocolate with milk,Drinks,400,one mug,2.72729,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
6df331f6-ef8c-4a93-ae09-984fa152d014,hot chocolate with water,Drinks,400,one mug,0.086,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
6ba2133e-ff82-4730-a7ec-67b6c9690817,instant coffee,Drinks,400,one mug,1.406645,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
fc65c9e2-c47e-4a58-8192-e634f0eb90b7,instant coffee with milk,Drinks,400,one mug,1.6127,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
fd5b9c4d-f98e-4094-a896-eedbcf04238c,jasmin tea,Drinks,400,one mug,0.60516,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
3b0a86d7-175d-4e02-bb67-d3cf07411e74,latte,Drinks,240,Small Latte,1.6127,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
95a9af6e-a824-4d27-91ba-ddf90a6ad4b3,lemon juice,Drinks,150,small glass,0.6216,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
0d371a9b-a8a3-4145-b87c-4455a8919c8d,lime juice,Drinks,150,small glass,0.6216,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
bebac01a-0a07-46eb-8f78-d3df90e4486e,mocha,Drinks,120,Small Mocha,1.6127,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
996232d7-eb94-4240-b839-f1a16964bf2b,orange juice,Drinks,150,small glass,2,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
13196093-71b7-44cf-a428-2b2d4e6c0af9,other spirits,Drinks,50,two 25ml shots,2.3203,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
dc68de89-f3c9-42f0-b654-6036308b1dff,pineapple juice,Drinks,150,small glass,2.52273,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
c8402501-499a-49ad-b216-915e1627659a,rum,Drinks,50,two 25ml shots,2.3203,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
a1c2dd52-f39e-4916-b37e-3466c6a2563b,sherry,Drinks,150,medium glass,1.3688,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
b8eb1b4b-7a31-4de2-b004-771f6a22c1f5,soft drink,Drinks,330,one can,0.62195,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,https://images.ctfassets.net/lcr8qbvxj7mh/4rHHTTfRz8bXVd3gcRWS2T/478ec562bc534d4b07be051d40729573/UK_RBED_250_Single-Unit_close_ambient_ORIGINAL_canwidth500px.png,180
e1a9332e-ff37-4550-b3cc-5d61c7a7037a,tequila,Drinks,50,two 25ml shots,2.3203,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
0282fdb7-e9a4-4844-8be0-9dee0671cf0f,vodka,Drinks,50,Two 25ml shots,2.3203,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
ee30d1ff-22a0-42c4-b482-e6eaa4a1e0e7,whiskey,Drinks,50,two 25ml shots,2.3203,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
5a6bbcb8-8b68-4673-8dcc-b17890fa7bee,white tea,Drinks,400,one mug,0.63116,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
eb91222b-c544-40b0-b55c-9d81d93f8ff0,wine,Drinks,150,medium glass,1.3688,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
cb53795a-447d-4536-ac8a-2d78b7785389,eggs,Eggs,60,one egg,4.50569,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
8dd90b7c-d5a1-4843-9651-08bd4ea1b2d4,anchovies,Fish and seafood,80,four tablespoons,4.22019,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
99e5c5d3-dcf4-48c7-8394-31e8729c7df8,caviar,Fish and seafood,30,three tablespoons,5.2864,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
52bf54cd-505d-4947-a769-608bafb7ac80,clams,Fish and seafood,73,five clams,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
11e4dbcb-8eae-4f25-97f0-4a8d6721b79e,cockles,Fish and seafood,125,five cockles,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
29844c19-7a81-4997-881c-648710a08893,cod,Fish and seafood,170,The size of half to a whole hand,3.21375,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
2b5fdfea-e65e-4b55-b873-eff07c347851,coley,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
79e709dc-1915-414d-bb8b-c7b8ebd20e73,crab,Fish and seafood,65,one medium crab,17.74555,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
51dbf5cc-2968-425c-86d6-2ab3bafb08a2,crayfish,Fish and seafood,65,,17.74555,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
7c64bcf2-b1b6-44a1-9096-a44992f3b2ef,eel,Fish and seafood,113,,4.22019,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
c118c295-41d1-4d30-85b3-f462e492f269,fish fingers,Fish and seafood,90,three fish fingers,3.7465,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
3a271d5e-5aca-464f-906e-515fd7d50314,fish sticks,Fish and seafood,51,three sticks,1.90558,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
07834fe0-2c0c-4357-a1a4-49bcca53a056,flatfish,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
4fd68a44-16bd-4bb9-ac8f-c35735b3e8f7,flounder,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
bc62f9e4-7dc4-4475-bdbf-cac47ac50eb7,haddock,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
b3f3caf1-8caf-476f-acc6-c812d2b044b0,hake,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
a54134b9-106b-42ce-ab61-c64d05c69296,halibut,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
c751bec4-43cd-48da-92cb-d0ad0759626f,herring,Fish and seafood,170,The size of half to a whole hand,1.586,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
76a60367-67b1-4211-b623-e852babc7e0d,hoki,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
620f182d-099f-4238-82ee-8d0b9b0bd81e,kipper,Fish and seafood,170,The size of half to a whole hand,4.22019,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
9ab05bc2-81c7-402e-9650-1302c02fcf14,krill,Fish and seafood,20,ten krill,17.74555,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
30929689-08e9-48f3-b58c-75e0798d4882,lemon sole,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
8b8f3e14-4f77-40a1-b2b8-49d79de0dd31,lobster,Fish and seafood,295,medium lobster,17.74555,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
b48b6950-ffd3-4985-aa3b-3f2e9ef89d55,mackerel,Fish and seafood,170,The size of half to a whole hand,0.895,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
aec19c67-4820-4863-b710-c934731ee6ee,mixed fish,Fish and seafood,170,The size of half to a whole hand,6.16943,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
438f0aef-f4f3-458c-b432-ae2cc7372da8,molluscs,Fish and seafood,75,,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
f31f207d-98ba-45a6-992b-ec1c63cab863,mussels,Fish and seafood,80,five mussels,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
1c12c66c-095b-475b-abea-a1b99bf17dd7,octopus,Fish and seafood,57,,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
01bee3bf-278f-4252-93d4-0454b586a2fc,oysters,Fish and seafood,70,five oysters,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
f6f54f31-0dfb-4c7b-9bee-006af79cae51,pangasius,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
3686ca05-6c22-4bea-aedc-b08c31e96914,plaice,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
bb9dda17-70da-4418-ac64-3e2a87f15feb,pollock,Fish and seafood,170,The size of half to a whole hand,3.21375,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
f782a840-0ba0-475f-a8db-5e4b99ec8a08,prawn,Fish and seafood,90,six prawns,17.74555,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
9cffd9aa-bb78-473d-88a3-bde854e18099,salmon,Fish and seafood,170,The size of half to a whole hand,4.78714,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
221b819a-b782-4d1f-b16b-7eb6784fb9cc,sardines,Fish and seafood,80,About 4 tablespoons,4.22019,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
eebd4188-79bc-431a-b0b4-ff0211784c27,scallops,Fish and seafood,120,four scallops,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
6ebef655-bdaa-4b73-9c8f-9199bb735762,scampi,Fish and seafood,80,About 4 tablespoons,17.74555,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
6a386dba-48e8-4063-bbb1-e4c21531eedb,sea bass,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
0228e46a-f8ba-41b9-8165-5e70113ac95a,seabass,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
55f7f4c6-9af0-4c18-860f-2a3ba222e723,seaweed,Fish and seafood,5,,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
d9f50922-c8ed-4d5a-ac40-1638185e317c,shrimp,Fish and seafood,80,About 4 tablespoons,17.74555,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
bc3f022a-dd18-4bcc-8104-9b4e9ae7f78b,skate,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
e82b4f8f-8196-4342-8b62-900d1b85f95a,smoked salmon,Fish and seafood,170,The size of half to a whole hand,4.78714,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
e00fe642-69ba-40e3-af2a-2a73fa04de4e,squid,Fish and seafood,272,one squid,3.03643,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
7e23810a-7370-4c2b-95f7-285b60c16486,trout,Fish and seafood,170,The size of half to a whole hand,4.22019,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
6ca77ced-9d7b-43a4-aab2-0bf25a4f96af,tuna,Fish and seafood,170,tuna fillet,10.1648,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
0dfad101-fc95-4d5f-a1df-eb6704e48814,whitebait,Fish and seafood,80,About 4 tablespoons,4.22019,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
e686877e-fcd2-4ea8-b5df-a0527df72582,whiting,Fish and seafood,170,The size of half to a whole hand,4.36243,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
13a3d0d6-7f52-45d4-850a-352f0428e524,apples,Fruit,80,one apple,0.9,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,freeze apple for smoothies,https://media.istockphoto.com/photos/red-apple-picture-id184276818?k=20&m=184276818&s=612x612&w=0&h=QxOcueqAUVTdiJ7DVoCu-BkNCIuwliPEgtAQhgvBA_g=,5
ef63679f-a255-422d-896a-262ff99e2c16,apricot,Fruit,140,4 apricots,0.43,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
6c30af79-3024-4a64-a452-40e031805364,avocados,Fruit,170,one avocado,2.4,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
f2c8d70f-2fd5-4434-908e-19f60d118637,banana chips,Fruit,30,handful,4.4,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
5dd15f98-123b-4143-b57d-98fb73d5a147,bananas,Fruit,120,one banana,1.3,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,freeze banana for smoothies,https://media.istockphoto.com/photos/banana-picture-id120492078?b=1&k=20&m=120492078&s=170667a&w=0&h=J747Ak7f6tNVL23LCNNct91ESVHqtpIIeJs5sBcMIgo=,5
e7f0fb89-d388-4f9d-9823-c487c73c70ff,berries,Fruit,25,handful,2.86,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
dd158d22-6cc3-42a9-aa1a-a96580554e99,blackberries,Fruit,20,handful,2.86,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
b66dfae6-245e-422a-8c36-c72b7b84f180,blueberries,Fruit,15,handful,2.86,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
71d961af-bd21-47ed-aa2b-7b3797f6ba26,bottled tomatoes,Fruit,80,Three heaped serving spoons,2.3286,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
6c079854-5eb0-4bf1-b44c-029655805907,canned mandarins,Fruit,200,half a can,2.5,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
47a1bf1f-8841-48e3-8921-c0af49662fdf,canned mango,Fruit,200,half a can,4.4,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
102522c4-7a51-4cd6-8a21-0af217d6d4d4,canned nectarines,Fruit,200,half a can,2.9,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
ec5ed58e-5704-4a54-abb9-b118242d8108,canned peaches,Fruit,200,half a can,2.9,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
963e5169-9c98-45c7-81dd-318b5cbd2e59,canned pears,Fruit,200,half a can,4.06,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
d2914973-24af-4cf3-8310-5ad9993aa3e9,canned pineapples,Fruit,200,half a can,3.6,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
b9a27da9-6c3f-45f7-908b-77bea4633a78,canned plums,Fruit,200,half a can,5.49,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
c9e53d22-65aa-4900-9032-4e15618be6b8,canned tomatoes,Fruit,200,half a can,1.9586,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
ead373f4-6c5e-4e3c-813a-6ca59516803f,capers,Fruit,20,Average weight of 5 capers,0.46313,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
10d0d719-090a-4e52-b0fd-448d6130b024,cherries,Fruit,32,"One handful, six cherries",2.86,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
a5e18354-6843-41ef-b132-7d960ad7216e,coconut,Fruit,85,one cup,0.79197,A,Very Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+A.png,,,
e57139a5-3e48-4095-9495-6b00c207cc75,cranberries,Fruit,20,handful,2.86,C,Medium,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+C.png,,,
df6f0332-6d02-4d41-a60d-b27eeb76ef9a,currants,Fruit,25,handful,2.1,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
10a7ceaa-cc8d-483b-a36e-7441a00eff4b,date,Fruit,48,two dates,2.1,B,Low,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+B.png,,,
62e017b8-3d7e-484c-991b-5b3452413007,dried apples,Fruit,80,one apple,6.98,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
d887d34e-a9fc-440a-ac7f-3eb82a13dc46,dried banana,Fruit,120,one banana,4.4,D,High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+D.png,,,
085755b8-5029-4e2e-a524-799f72bad861,dried mango,Fruit,30,handful,8.7,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
956f3f9b-e710-40db-8da5-73950ebfa742,dried pears,Fruit,180,one pear,6.956,E,Very High,https://myemissions-assets.s3.eu-west-2.amazonaws.com/labels/cloud+E.png,,,
